TEST_PLAYER_RESULTS_ID,STUDENT_ID,TEST_PLAYER_STUDENT_ID,ATTEMP_DATE,SCORE_DATE,RESCORE_FLAG,TEST_SERIAL_ID,TEST_PLAYER_TEST_SERIAL_ID,TEST_NAME,ASSESSMENT_TYPE_CODE,RAW_TOTAL_EARNED_SCORE,RAW_TOTAL_POSSIBLE_SCORE,ATTEMP_MODE_CODE,PROCTOR_MODE_CODE,SCHOOL_ID,TEST_PLAYER_SCHOOL_ID,COURSE_ID,TEST_PLAYER_COURSE_ID,COURSE_SECTION_ID,TEST_PLAYER_COURSE_SECTION_ID,SCHOOL_YEAR,TEACEHER_ID,TEST_PLAYER_TEACEHER_ID,STUDENT_TEST_IDENTIFIER,DELETE_DATE,PARENT_TEST_SERIAL_ID,TEST_PLAYER_PARENT_TEST_ID,COMPLETE_DATE,
"1278257","203987466","22813","3/2/2011 12:50:41 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","3","5","O","N","228","228","228-MATH-8-813","15456","813","813","2011","0","0","","","","","3/2/2011 1:00:50 PM"
"1278263","275230506","22839","3/2/2011 12:51:12 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","3","5","O","N","228","228","228-MATH-8-813","15456","813","813","2011","0","0","","","","","3/2/2011 12:57:12 PM"
"1278269","205884851","22788","3/2/2011 12:51:24 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","5","5","O","N","228","228","228-MATH-8-812","15455","812","812","2011","0","0","","","","","3/2/2011 1:01:24 PM"
"1278270","275079713","22835","3/2/2011 12:51:29 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","228","228","228-MATH-8-813","15456","813","813","2011","0","0","","","","","3/2/2011 1:01:22 PM"
"1278271","275148393","22836","3/2/2011 12:51:43 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","5","5","O","N","228","228","228-MATH-8-813","15456","813","813","2011","0","0","","","","","3/2/2011 12:58:01 PM"
"1278272","219752268","22823","3/2/2011 12:51:45 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","5","5","O","N","228","228","228-MATH-8-813","15456","813","813","2011","0","0","","","","","3/2/2011 1:02:11 PM"
"1278277","204446801","22814","3/2/2011 12:52:01 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","2","5","O","N","228","228","228-MATH-8-813","15456","813","813","2011","0","0","","","","","3/2/2011 12:58:56 PM"
"1278280","274745827","22801","3/2/2011 12:52:23 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","228","228","228-MATH-8-812","15455","812","812","2011","0","0","","","","","3/2/2011 12:59:25 PM"
"1278282","274539329","22825","3/2/2011 12:52:41 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","3","5","O","N","228","228","228-MATH-8-813","15456","813","813","2011","0","0","","","","","3/2/2011 12:58:08 PM"
"1278285","274993146","22832","3/2/2011 12:53:01 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","228","228","228-MATH-8-813","15456","813","813","2011","0","0","","","","","3/2/2011 12:58:20 PM"
"1278288","203139209","22776","3/2/2011 12:53:30 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","228","228","228-MATH-8-812","15455","812","812","2011","0","0","","","","","3/2/2011 1:02:40 PM"
"1278289","205948375","22817","3/2/2011 12:53:32 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","228","228","228-MATH-8-813","15456","813","813","2011","0","0","","","","","3/2/2011 12:58:53 PM"
"1278292","274908326","22831","3/2/2011 12:53:43 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","5","5","O","N","228","228","228-MATH-8-813","15456","813","813","2011","0","0","","","","","3/2/2011 12:59:48 PM"
"1278295","206674210","22819","3/2/2011 12:54:00 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","228","228","228-MATH-8-813","15456","813","813","2011","0","0","","","","","3/2/2011 1:00:07 PM"
"1278310","214851990","22822","3/2/2011 12:54:27 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","5","5","O","N","228","228","228-MATH-8-813","15456","813","813","2011","0","0","","","","","3/2/2011 1:02:24 PM"
"1278316","202966842","22808","3/2/2011 12:54:47 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","5","5","O","N","228","228","228-MATH-8-813","15456","813","813","2011","0","0","","","","","3/2/2011 1:00:10 PM"
"1278319","209615384","22792","3/2/2011 12:54:59 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","3","5","O","N","228","228","228-MATH-8-812","15455","812","812","2011","0","0","","","","","3/2/2011 12:58:23 PM"
"1278342","204654776","22785","3/2/2011 12:55:58 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","228","228","228-MATH-8-812","15455","812","812","2011","0","0","","","","","3/2/2011 1:02:16 PM"
"1278349","206331274","22818","3/2/2011 12:56:36 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","228","228","228-MATH-8-813","15456","813","813","2011","0","0","","","","","3/2/2011 1:00:06 PM"
"1264286","205224348","22389","2/8/2011 8:58:25 AM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","131","131","131-MATH-8-801","15419","801","801","2011","0","0","","","","","2/8/2011 9:02:53 AM"
"1275354","221437817","22868","2/28/2011 9:44:09 AM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","131","131","131-MATH-8-801","15419","801","801","2011","0","0","","","","","2/28/2011 9:47:06 AM"
"1275366","206302424","22392","2/28/2011 9:44:35 AM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","131","131","131-MATH-8-801","15419","801","801","2011","0","0","","","","","2/28/2011 9:48:26 AM"
"1275862","203338470","22777","2/28/2011 12:53:05 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","228","228","228-MATH-8-812","15455","812","812","2011","0","0","","","","","2/28/2011 1:00:58 PM"
"1275868","274504158","22798","2/28/2011 12:53:13 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","228","228","228-MATH-8-812","15455","812","812","2011","0","0","","","","","2/28/2011 12:58:23 PM"
"1275869","274763010","22803","2/28/2011 12:53:14 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","3","5","O","N","228","228","228-MATH-8-812","15455","812","812","2011","0","0","","","","","2/28/2011 12:59:41 PM"
"1275872","274975374","22805","2/28/2011 12:53:21 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","3","5","O","N","228","228","228-MATH-8-812","15455","812","812","2011","0","0","","","","","2/28/2011 12:57:34 PM"
"1275877","274746528","22802","2/28/2011 12:53:31 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","3","5","O","N","228","228","228-MATH-8-812","15455","812","812","2011","0","0","","","","","2/28/2011 12:58:30 PM"
"1275883","203766936","22780","2/28/2011 12:53:40 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","228","228","228-MATH-8-812","15455","812","812","2011","0","0","","","","","2/28/2011 12:58:28 PM"
"1275886","274563873","22826","2/28/2011 12:53:45 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","3","5","O","N","228","228","228-MATH-8-813","15456","813","813","2011","0","0","","","","","2/28/2011 12:59:40 PM"
