TEST_PLAYER_RESULTS_ID,STUDENT_ID,TEST_PLAYER_STUDENT_ID,ATTEMP_DATE,SCORE_DATE,RESCORE_FLAG,TEST_SERIAL_ID,TEST_PLAYER_TEST_SERIAL_ID,TEST_NAME,ASSESSMENT_TYPE_CODE,RAW_TOTAL_EARNED_SCORE,RAW_TOTAL_POSSIBLE_SCORE,ATTEMP_MODE_CODE,PROCTOR_MODE_CODE,SCHOOL_ID,TEST_PLAYER_SCHOOL_ID,COURSE_ID,TEST_PLAYER_COURSE_ID,COURSE_SECTION_ID,TEST_PLAYER_COURSE_SECTION_ID,SCHOOL_YEAR,TEACEHER_ID,TEST_PLAYER_TEACEHER_ID,STUDENT_TEST_IDENTIFIER,DELETE_DATE,PARENT_TEST_SERIAL_ID,TEST_PLAYER_PARENT_TEST_ID,COMPLETE_DATE,
"1346297","203690722","21432","6/27/2011 9:34:25 AM","6/27/2011 9:37:02 AM","N","5.G.12_02","23884","5.G.12_02","Catalog","5","5","O","N","228","228","228-MATH-6-602","15429","602","602","2011","0","0","","","","","6/27/2011 9:37:02 AM"
"1346326","205552953","21524","6/27/2011 9:35:05 AM","6/27/2011 9:37:02 AM","N","6.G.08_02","25458","6.G.08_02","Catalog","1","5","O","N","228","228","228-MATH-6-603","15430","603","603","2011","0","0","","","","","6/27/2011 9:37:02 AM"
"1346334","208513671","21560","6/27/2011 9:35:25 AM","6/27/2011 9:37:04 AM","N","6.S.09_01","25345","6.S.09_01","Catalog","2","5","O","N","228","228","228-MATH-6-603","15430","603","603","2011","0","0","","","","","6/27/2011 9:37:04 AM"
"1346330","228369138","23578","6/27/2011 9:35:15 AM","6/27/2011 9:37:06 AM","N","6.G.06_02","24232","6.G.06_02","Catalog","0","5","O","N","228","228","228-MATH-6-601","15428","601","601","2011","0","0","","","","","6/27/2011 9:37:06 AM"
"1346332","203896881","21607","6/27/2011 9:35:16 AM","6/27/2011 9:37:06 AM","N","6.G.07_03","30427","6.G.07_03","Catalog","0","5","O","N","228","228","228-MATH-6-605","15431","605","605","2011","0","0","","","","","6/27/2011 9:37:06 AM"
"1346308","206650988","21391","6/27/2011 9:34:35 AM","6/27/2011 9:37:10 AM","N","6.M.07_02","25559","6.M.07_02","Catalog","3","5","O","N","228","228","228-MATH-6-601","15428","601","601","2011","0","0","","","","","6/27/2011 9:37:10 AM"
"1346312","203847868","21433","6/27/2011 9:34:43 AM","6/27/2011 9:37:16 AM","N","6.G.08_02","25458","6.G.08_02","Catalog","0","5","O","N","228","228","228-MATH-6-602","15429","602","602","2011","0","0","","","","","6/27/2011 9:37:16 AM"
"1346317","205894405","21632","6/27/2011 9:34:48 AM","6/27/2011 9:37:16 AM","N","6.G.07_03","30427","6.G.07_03","Catalog","2","5","O","N","228","228","228-MATH-6-605","15431","605","605","2011","0","0","","","","","6/27/2011 9:37:16 AM"
"1346335","206791360","21542","6/27/2011 9:35:27 AM","6/27/2011 9:37:23 AM","N","6.M.03_02","24748","6.M.03_02","Catalog","2","5","O","N","228","228","228-MATH-6-603","15430","603","603","2011","0","0","","","","","6/27/2011 9:37:23 AM"
"1346338","209540244","21659","6/27/2011 9:35:38 AM","6/27/2011 9:37:44 AM","N","6.M.02_02","24742","6.M.02_02","Catalog","3","5","O","N","228","228","228-MATH-6-605","15431","605","605","2011","0","0","","","","","6/27/2011 9:37:44 AM"
"1346329","206867525","21394","6/27/2011 9:35:15 AM","6/27/2011 9:37:49 AM","N","5.G.12_01","23883","5.G.12_01","Catalog","5","5","O","N","228","228","228-MATH-6-601","15428","601","601","2011","0","0","","","","","6/27/2011 9:37:49 AM"
"1346302","204198287","21511","6/27/2011 9:34:28 AM","6/27/2011 9:37:50 AM","N","7.A.09_03S_051911","30904","7.A.09_03","Catalog","5","5","O","N","228","228","228-MATH-6-603","15430","603","603","2011","0","0","","","","","6/27/2011 9:37:50 AM"
"1346313","228745436","23758","6/27/2011 9:34:43 AM","6/27/2011 9:38:08 AM","N","6.S.07_04","24410","6.S.07_04","Catalog","2","5","O","N","228","228","228-MATH-6-601","15428","601","601","2011","0","0","","","","","6/27/2011 9:38:08 AM"
